Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Singapore,SGP,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2699,4810,10088,13765,13915,19844,106879,329385,477674,698581,729931
Singapore,SGP,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,531.6412212,927.9107848,1898.940166,2549.469714,2544.004048,3585.18389,19060.74653,58690.33345,84713.85836,122481.3796,128377.7307
Singapore,SGP,Mobile cellular subscriptions,IT.CEL.SETS,81906,120000,179000,235630,306000,431010,848600,1094700,1630800,2747400,2991600,3313000,3577000,3990700,4384600,4788600,5924100,6414800,6884800,7384600,7794300,8067600,8438100,8103800,8233100,8460700,8381900,8568400,9034300,8444800
Singapore,SGP,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.641151806,3.750419578,5.414714168,6.8984335,8.678465409,11.8468347,22.61642689,28.35485871,41.23656076,68.19280141,73.37487384,80.71787992,86.62642506,95.53498948,102.7876635,108.7741926,129.3858643,134.3187451,138.6216042,143.9164386,148.0782486,150.2492981,154.7214323,146.6584963,147.2259695,149.6506495,146.8437245,148.821563,155.6474064,144.3471168
Singapore,SGP,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,10000,30000,69000,151000,270000,417100,545200,656200,787900,926000,1071200,1233500,1338400,1408200,1432800,1493400,1474000,1486200,1591900,1475700,1493600,1504000,1509700
Singapore,SGP,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,0.259019446,0.758582795,1.712638603,3.703571985,6.578275756,10.10116911,13.05176442,15.38321963,17.89733666,20.22439027,22.4297312,24.83583383,26.08370953,26.75336972,26.68416806,27.38305863,26.67571059,26.57653082,28.15711098,25.85300281,25.94181953,25.91165882,25.80532899
Singapore,SGP,Fixed telephone subscriptions,IT.MLT.MAIN,1101079,1169089,1245571,1331730,1428607,1562682,1684949,1777900,1876600,1946000,1947500,1927200,1889500,1857000,1844400,1853500,1861800,1876000,1930900,1996100,2018100,1987600,1967000,1996700,2016100,1998400,1991700,2001000,1911200,1891000
Singapore,SGP,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,35.50554037,36.53811895,37.67827341,38.98846006,40.51672037,42.95221768,44.90634678,46.05106724,47.45188246,48.30137277,47.76626782,46.95427051,45.7591921,44.45547785,43.23805286,42.10269514,40.66281835,39.28134404,38.87759347,38.90144396,38.34041716,37.01664743,36.0670124,36.13527228,36.05231045,35.3471767,34.89288181,34.75467386,32.92710261,32.32289668
Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,12,20,24,28,30,32,33,41
Sint Maarten (Dutch part),SXM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,327.8061573,530.7151386,618.1584031,700.5429208,739.389757,782.4917472,793.1167083,969.0380525
Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions,IT.CEL.SETS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68840,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,195.941138,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0.127829232,0.318509704,0.523210163,0.783290109,1.173381014,2.689809786,5.437758139,9.426803201,12.52832185,40.14,43.04,52.89,55.19,56.08,61.8,66.05,70,75.71,74.43999717,76.70999012,77.8826,79.98,77.63468203,80.47585728,81.62566752,80.44892248,82.8536605,89.9209082
Slovak Republic,SVK,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,738,1074,1934,2673,3564,5795,17600,37877,70772,109581,141484
Slovak Republic,SVK,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,136.8839573,198.948426,357.6461851,493.7753457,657.7285224,1068.438905,3240.776033,6963.666929,12993.38636,20091.31767,25918.38869
Slovak Republic,SVK,Mobile cellular subscriptions,IT.CEL.SETS,119,1537,3125,5946,12315,28658,200140,465364,664072,1243736,2147331,2923383,3678774,4275164,4540374,4893232,6068063,5520043,5497719,5925012,5983059,6094466,6208412,6378095,6675553,6989902,7117753,7241702,7399534,7289707
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.002241378,0.028842006,0.058441648,0.110872931,0.229096246,0.532202939,3.712343291,8.625432649,12.30285151,23.03551389,39.7654478,54.13549916,68.12753874,79.1787946,84.09714977,90.63768078,112.3987625,102.234927,101.7878775,109.6352641,110.6143222,112.5501557,114.5099023,117.486212,122.8114558,128.4435529,130.6513152,132.801823,135.5967816,133.5198718
Slovak Republic,SVK,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,4083,22461,78764,181538,304615,546664,604688,775056,876953,953098,1045490,1109060,1191216,1273812,1336541,1405622,1507524,1590553,1701561
Slovak Republic,SVK,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.075609403,0.415957231,1.45876008,3.362460532,5.642405087,10.12586012,11.19923043,14.34982494,16.22696693,17.62080054,19.30769033,20.45585123,21.94251661,23.43456881,24.55972553,25.80117109,27.64570199,29.14695274,31.16616437
Slovak Republic,SVK,Fixed telephone subscriptions,IT.MLT.MAIN,758999,820882,892766,1003829,1118486,1246471,1391864,1539283,1655380,1697982,1556254,1402725,1294673,1250415,1197044,1167390,1310027,1288661,1219645,1098821,1056025,974762,967106,918662,866630,823594,758842,722704,675297,648462
Slovak Republic,SVK,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,14.29582605,15.4039579,16.69590931,18.71803966,20.80722244,23.14800508,25.81731279,28.53031572,30.66820213,31.44870612,28.81956121,25.97580203,23.97616297,23.15849227,22.17173928,21.62364714,24.26563694,23.86687264,22.58119701,20.33236904,19.52370678,18.00151397,17.83760703,16.9219992,15.94356182,15.13402326,13.92907359,13.25329442,12.37484683,11.87737218
Slovenia,SVN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0.409792399,1.071570172,2.898985609,5.072272271,7.591923004,10.10460285,12.61093843,15.11025956,30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58,64,70,67.33999481,68.34997453,72.6756,71.59,73.09865997,75.49850426,78.88542636,79.7499766,83.1083578,86.60130109
Slovenia,SVN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,684,1025,1990,2504,3213,4517,11628,40489,68476,88819,103255
Slovenia,SVN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,333.8893274,499.3075457,967.3535201,1215.561714,1558.21104,2188.966388,5630.87821,19594.09366,33018.08096,42529.99327,49112.47473
Slovenia,SVN,Mobile cellular subscriptions,IT.CEL.SETS,523,3500,6500,16332,27301,41205,93611,161606,631411,1215601,1470085,1667234,1739146,1848637,1759232,1819572,1928412,2054899,2100435,2121950,2168548,2241160,2283573,2326386,2353926,2385757,2443172,2465857,2511979,2550895
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0260488,0.174532776,0.324909675,0.818509173,1.371130277,2.072097216,4.710094065,8.131590004,31.76699711,61.15563735,73.96799233,83.89582276,87.48826629,92.8859695,88.18311599,90.86819514,95.83990601,101.5742057,103.2761761,103.8472851,105.71646,108.9092697,110.6859547,112.522346,113.6504025,115.0200317,117.6641813,118.6742271,120.8464227,122.7018314
Slovenia,SVN,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,5500,56735,57992,115069,196650,279814,344677,425294,449030,470527,494372,509336,524621,555815,569026,589324,601820,612745,627939,651604
Slovenia,SVN,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,0.27673499,2.854925886,2.917305125,5.781716814,9.857261441,13.97372193,17.13005897,21.02239587,22.07833203,23.02738119,24.10057686,24.75120552,25.42864898,26.88359013,27.47326549,28.41197372,28.9839019,29.48956054,30.20892366,31.34311846
Slovenia,SVN,Fixed telephone subscriptions,IT.MLT.MAIN,458717,494268,527827,577173,614796,663497,710044,723204,757563,785399,801877,807787,812322,994444,1019436,1029055,1005654,978267,939107,910833,881239,835255,798356,769682,753082,728686,739087,722766,707059,704909
Slovenia,SVN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,22.84708906,24.64741886,26.38401524,28.92612018,30.87672283,33.36561792,35.72629317,36.38972821,38.11384602,39.51261674,40.34680429,40.64813636,40.86410425,49.96648615,51.10016361,51.39031077,49.97987196,48.35599876,46.17490181,44.57576014,42.96029761,40.58925379,38.69672485,37.22788234,36.35971242,35.13077268,35.5947378,34.78453796,34.01523293,33.90716799
Solomon Islands,SLB,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0.02487191,0.268683585,0.391923246,0.508292797,0.494541498,0.481296806,0.468551964,0.501919843,0.555609882,0.649672673,0.844307573,1.646347989,2,3,4,5,6,6.9974,8,9,10.00046498,11.00090227,11.92422906,..,..,..
Solomon Islands,SLB,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,4,7,9,8,13,23,39,28,38,43
Solomon Islands,SLB,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.894438119,7.386588172,12.58843375,15.75274492,13.62678617,21.55411825,37.13043113,61.31786236,42.8884777,56.73157455,62.60209237
Solomon Islands,SLB,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,144,230,337,658,702,1093,1151,967,999,1060,3000,6000,7000,10900,30000,50000,115500,274872,302147,323105,376696,424712,416572,465331,482029,478116,474000
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0.04122755,0.064016745,0.091198653,0.17315835,0.179680721,0.272170843,0.278922115,0.228096164,0.229427327,0.237127447,0.654251874,1.276818509,1.455065499,2.214852926,5.959949142,9.705326866,21.88076028,50.75925033,54.33682874,56.55253651,64.16444806,70.41938725,67.24999112,73.1607653,73.83377983,71.37945398,69.00728507
Solomon Islands,SLB,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,200,450,650,1000,1500,2000,2522,2430,2132,1884,1335,1420,1639,1166,1488,1045,1000
Solomon Islands,SLB,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,0.043616792,0.095761388,0.135113225,0.203197516,0.297997457,0.388213075,0.477777294,0.44873606,0.383409793,0.32975342,0.227396994,0.235443147,0.264594681,0.183322092,0.227921275,0.156011364,0.14558499
Solomon Islands,SLB,Fixed telephone subscriptions,IT.MLT.MAIN,4850,5143,5460,6020,6502,7210,7695,7907,8132,7689,7389,6601,6238,6962,7407,7600,7800,8000,8200,8400,8391,8060,7618,7525,7438,7405,7405,7430,7104,7000
Solomon Islands,SLB,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.511939647,1.558508462,1.608228474,1.723540645,1.809725535,1.951164068,2.025005329,2.02383969,2.02497099,1.863277274,1.742918876,1.515965754,1.395472655,1.518300515,1.576232449,1.579785399,1.584940626,1.589319771,1.591673606,1.59132802,1.549524395,1.449476049,1.333366005,1.281769574,1.233257837,1.195438446,1.164236784,1.138074647,1.06057869,1.019094927
Somalia,SOM,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0.00150955,0.002948713,0.00716442,0.013910394,0.02,0.079039179,0.115614213,0.376198003,1.053454744,1.077327839,1.100216368,1.122235622,1.142687372,1.160610542,..,1.25,1.3767,1.5,1.63,1.76,1.88,2.004048698,..,..,..
Somalia,SOM,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,3,2,4,7,11,378,65,132,71
Somalia,SOM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.235932765,0.153095855,0.297983301,0.50734917,0.77543233,25.90963911,4.330958524,8.547614031,4.467314016
Somalia,SOM,Mobile cellular subscriptions,IT.CEL.SETS,0,0,0,0,0,0,0,0,0,80000,85000,100000,200000,500000,500000,550000,600000,627000,641000,648200,1800000,2300000,5183000,5500000,5836000,6653040,7119000,7653040,8227000,8844000
Somalia,SOM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,0,0,0,0,0,0,0,0,0.90168744,0.925248116,1.052482902,2.03761187,4.935715757,4.786125749,5.109669771,5.415103319,5.501357001,5.470360545,5.381985195,14.54392552,18.08815585,39.67482109,40.97271307,42.2984343,46.89983586,48.79644016,50.99230249,53.27365544,55.64636296
Somalia,SOM,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40000,60000,70000,82000,92000,98000,..,98000,119000
Somalia,SOM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.314576624,0.459287915,0.521470894,0.594323443,0.648543358,0.67173074,..,0.634595628,0.748746856
Somalia,SOM,Fixed telephone subscriptions,IT.MLT.MAIN,15000,15000,15000,15000,15000,15000,15000,23000,24000,25000,35000,35000,100000,100000,100000,100000,100000,100000,100000,100000,90000,70000,64000,57200,51000,48000,..,74800,91000,91000
Somalia,SOM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.206213062,0.205609465,0.205033855,0.203456095,0.200223262,0.195244215,0.189009072,0.279293519,0.280583581,0.281777325,0.380984518,0.368369016,1.018805935,0.987143151,0.95722515,0.929030868,0.90251722,0.87740941,0.853410381,0.830297006,0.727196276,0.550509091,0.48990711,0.426116216,0.36964019,0.338370447,..,0.498393348,0.589267369,0.572571125
South Africa,ZAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.013283591,0.038869106,0.113747184,0.246905533,0.676740104,0.841882931,1.632093791,2.906220867,4.116249583,5.348559732,6.346619318,6.710322437,7.007691726,8.425118683,7.48854253,7.607139675,8.065375174,8.43,10,24,33.97,41,46.5,49,51.91911572,54,56.16739447,62.4,68.2,70
South Africa,ZAF,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2667,4281,7539,9298,12102,15107,51575,537554,695336,840493,855339
South Africa,ZAF,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.07258759,82.32097222,142.6958276,173.1886369,221.8751682,272.7566416,917.5797408,9429.158882,12031.59163,14353.10577,14421.81576
South Africa,ZAF,Mobile cellular subscriptions,IT.CEL.SETS,7100,12510,40000,340000,535000,953000,1836000,3337000,5188000,8339000,10787000,13702000,16860000,20839000,33959958,39662000,42300000,45000000,46436000,50372000,64000000,68394000,76865278,79280731,87999492,82412880,88497610,92427958,96972459,95959439
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.01882343,0.032348479,0.100924086,0.83818042,1.291155335,2.256101304,4.271012889,7.63925676,11.70088065,18.54441859,23.6706132,29.68955349,36.0879498,44.06489862,70.92634029,81.79509695,86.11605769,90.39871075,91.99435363,98.3502263,123.0680361,129.4540207,143.1726577,145.3513872,158.8829468,146.6221873,155.2323957,159.9306644,165.5999383,161.7965917
South Africa,ZAF,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,2669,20313,60000,165290,335112,378000,426000,481000,743000,907000,1107200,1615210,1706313,1409347,1150770,1123189,1107013,1250356,1303057
South Africa,ZAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,0.005783201,0.043478916,0.126872399,0.345212877,0.691102782,0.76954775,0.855774462,0.952909038,1.45069122,1.744104825,2.095673475,3.008561402,3.128313254,2.54457383,2.04735491,1.970169807,1.915495359,2.135233845,2.19707601
South Africa,ZAF,Fixed telephone subscriptions,IT.MLT.MAIN,3434788,3458126,3593851,3775355,4002180,4258639,4645065,5075417,5492838,4961743,4924458,4917000,4910000,4903000,4896000,4889000,4882000,4875000,4868000,4861000,4854000,4847000,3875582,3647770,4131055,4522850,4810074,3345440,2024730,2098802
South Africa,ZAF,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,9.106266214,8.942055549,9.0676532,9.307143055,9.658758988,10.0817639,10.80562772,11.61894325,12.38840437,11.03401356,10.80605734,10.65417709,10.50959867,10.36758952,10.22543556,10.08260373,9.938973846,9.793193664,9.643994174,9.490995991,9.333941366,9.17424976,7.218830006,6.687733868,7.458613417,8.046681051,8.437282208,5.788707805,3.457632884,3.538776527
South Sudan,SSD,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.2,2.6,3,3.5,4.1,4.8,5.6,6.5
South Sudan,SSD,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1,2,15,38,46
South Sudan,SSD,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.092314623,0.183305052,1.366627539,3.43514811,4.109443779
South Sudan,SSD,Mobile cellular subscriptions,IT.CEL.SETS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1500000,1800000,2300000,2853228,2876097,2899000,2700000,2788933,1916255,2221967,1344000
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.77558453,18.30998996,22.74154462,27.55401599,27.24897867,27.05386827,24.92495281,25.56130126,17.45870759,20.08628008,12.00672698
South Sudan,SSD,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,4,17,100,100,150,150,200,200,200,..
South Sudan,SSD,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.10E-05,4.07E-05,0.00016809,0.000965714,0.000947429,0.001399821,0.00138472,0.001833052,0.00182217,0.001807973,..
South Sudan,SSD,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2400,2200,150,0,0,0,0,0,0,..,..
South Sudan,SSD,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.025240935,0.022378877,0.001483144,0,0,0,0,0,0,..,..
Spain,ESP,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.025686194,0.076845453,0.127689668,0.280069738,0.380800728,1.331847404,2.803319625,4.361892394,7.085039678,13.62496081,18.14872269,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.08999939,69.80999994,71.635,76.19,78.68963187,80.56133294,84.6022457,86.10723553,90.71866533,93.20564892
